tweet_id,created_date,username,screen_name,followers_count,friends_count,retweet_count,retweeted_username,content_type,mentioned_users,text
1490774397401112581,Mon Feb 07 19:48:08 +0000 2022,JP Says,13DNor,143,786,0,JP Says,Tweet (self-loop),['Zack Shields FOX 7'],@zackshieldsFOX7 But...it is banned still in #atx #goodcarwashweather #FOX7Austin #atxwx #txwx #dryspell https://t.co/1qlDlZqENf
1490770763506352129,Mon Feb 07 19:33:41 +0000 2022,Drought Center,DroughtCenter,9287,921,2,Denise Gutzmer,RT,['Denise Gutzmer'],"RT @DroughtDenise: January was dry in #Texas, allowing #drought to expand across much of the state. 
The fire danger is a concern. More tha…"
1490770576507498497,Mon Feb 07 19:32:57 +0000 2022,Denise Gutzmer,DroughtDenise,157,295,2,Denise Gutzmer,Tweet (self-loop),['Drought Center'],"January was dry in #Texas, allowing #drought to expand across much of the state. 
The fire danger is a concern. More than 100 counties have adopted burn bans to reduce the likelihood of a #wildfire.
#TXwx @DroughtCenter 
https://t.co/rbAlNCD32E"
1490769285496676353,Mon Feb 07 19:27:49 +0000 2022,Levi,Levi30662860,194,1768,47,Wes Rapaport,RT,"['Wes Rapaport', 'TxDOT']","RT @wesrap: Texans may still see icy conditions on the roadways this weekend as some surfaces refreeze due to cold temps ❄️

This @TxDOT ma…"
1490769198653575168,Mon Feb 07 19:27:28 +0000 2022,Levi,Levi30662860,194,1768,15,Jeffrey Ray,RT,['Jeffrey Ray'],RT @cbs11jeffrey: FIRST ALERT WEATHER DAY continues until noon. We still have some concerns we need to you to keep in mind this morning. It…
1490765592311132161,Mon Feb 07 19:13:08 +0000 2022,Ed Tsyitee,GreenChileAdict,4363,3319,1,NWS El Paso,RT,['NWS El Paso'],RT @NWSElPaso: Clear skies cover much of the western US this afternoon with our nearest upstream cloud over Montana. The white you see acro…
1490765346013429763,Mon Feb 07 19:12:10 +0000 2022,NWS El Paso,NWSElPaso,15536,134,1,NWS El Paso,Tweet (self-loop),[],"Clear skies cover much of the western US this afternoon with our nearest upstream cloud over Montana. The white you see across the Rockies is snow. Thus expect sunny skies to continue while we remain cool for this time of year, but we'll warm 5 or so degrees tomorrow. #nmwx #txwx https://t.co/gGjoqyC8Xx"
1490764998368505859,Mon Feb 07 19:10:47 +0000 2022,peach_fuzz,p3ach_f6zz,9,100,5,NWSWGRFC,RT,['NWSWGRFC'],"RT @NWSWGRFC: Weekly Planner
After a very cold and dry weekend,  temperatures will begin to warm a bit...with showers returning to portions…"
1490763299344035847,Mon Feb 07 19:04:02 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"1:00pm Sunny/Dry, Temp 52F(H53/L34), Wind NNE 8-&gt;20mph, Baro 30.38in, RainToday 0.00in, Hum 37% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1490762679060860932,Mon Feb 07 19:01:34 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],DFW Early Monday Afternoon Update - https://t.co/MbOUYeOhPt  #dfwwx #txwx https://t.co/JTyldryfYN
1490762374273544198,Mon Feb 07 19:00:21 +0000 2022,Lynn Craner,R8drfn12,396,2429,2,NWS Amarillo,RT,['NWS Amarillo'],RT @NWSAmarillo: Our first Skywarn Class of the year is tomorrow and its virtual. Here is the registration link : https://t.co/3Ka62cWTmF a…
1490762339397914629,Mon Feb 07 19:00:13 +0000 2022,Texas Storm Chasers,TxStormChasers,265932,90309,2,NWS Amarillo,RT,['NWS Amarillo'],RT @NWSAmarillo: Our first Skywarn Class of the year is tomorrow and its virtual. Here is the registration link : https://t.co/3Ka62cWTmF a…
1490762294569095179,Mon Feb 07 19:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 01:00 PM Temp= 57.9°F Wind= 2.2mph E Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1490762292933373954,Mon Feb 07 19:00:02 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],1:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/UvGx1OxHYu
1490762288927629313,Mon Feb 07 19:00:01 +0000 2022,NWS Amarillo,NWSAmarillo,31294,151,2,NWS Amarillo,Tweet (self-loop),[],Our first Skywarn Class of the year is tomorrow and its virtual. Here is the registration link : https://t.co/3Ka62cWTmF and here is the complete schedule for this year. https://t.co/cQad0FVnAm #PHwx #OKwx #TXwx #SKYWARN #WRN
1490759025314648076,Mon Feb 07 18:47:03 +0000 2022,TX Weather,SpringTXWeather,90,71,0,TX Weather,Tweet (self-loop),[],"NWS fcst: Rest OfTodaySunny: , Hi ≈60°F; TonightClear: , Lo ≈35°F; TueSunny: , Hi &lt;65°F;  https://t.co/ZpRf3HhWR9 #txwx #houwx #txweather #weather"
1490757420041314310,Mon Feb 07 18:40:40 +0000 2022,NWS Brownsville,NWSBrownsville,16428,1546,5,NWSWGRFC,RT,['NWSWGRFC'],"RT @NWSWGRFC: Weekly Planner
After a very cold and dry weekend,  temperatures will begin to warm a bit...with showers returning to portions…"
1490756884311195648,Mon Feb 07 18:38:32 +0000 2022,TX Water Dev Board,twdb,7172,907,5,NWSWGRFC,RT,['NWSWGRFC'],"RT @NWSWGRFC: Weekly Planner
After a very cold and dry weekend,  temperatures will begin to warm a bit...with showers returning to portions…"
1490756459583492102,Mon Feb 07 18:36:51 +0000 2022,NWSWGRFC,NWSWGRFC,4806,96,5,NWSWGRFC,Tweet (self-loop),[],"Weekly Planner
After a very cold and dry weekend,  temperatures will begin to warm a bit...with showers returning to portions of the WGRFC region this week. Action stage forecasts remain on some of the area basins, but will continue to fall the next few days. 
#txwx #txflood https://t.co/2wvsWSaOCl"
1490756055566934021,Mon Feb 07 18:35:15 +0000 2022,JNC,JessAgu80772394,345,4999,7,NWS Brownsville,RT,['NWS Brownsville'],"RT @NWSBrownsville: New daily rainfall records across the RGV, with HRL reporting 1.18"" (previous 0.61"", 2012) and BRO reporting 1.51"" (pre…"
1490755906375761928,Mon Feb 07 18:34:39 +0000 2022,The Dalhart Texan,thedalharttexan,47,59,1,NWS Amarillo,RT,['NWS Amarillo'],"RT @NWSAmarillo: Here is the 5 day outlook starting Wednesday. We have mostly above normal temperatures and dry conditions. However, we are…"
1490755824213536773,Mon Feb 07 18:34:20 +0000 2022,FOX 7 Austin,fox7austin,135717,263,1,Zack Shields FOX 7,RT,['Zack Shields FOX 7'],RT @zackshieldsFOX7: The blue sky looks so inviting! If you are heading out though you may need a light jacket. #winterchill #bluesky #FOX7…
1490755552493936650,Mon Feb 07 18:33:15 +0000 2022,FOX 7 Austin,fox7austin,135717,263,2,Zack Shields FOX 7,RT,['Zack Shields FOX 7'],RT @zackshieldsFOX7: A great week to get your car washed with no rain in sight. #goodcarwashweather #FOX7Austin #atxwx #txwx #dryspell http…
1490755155570176007,Mon Feb 07 18:31:40 +0000 2022,Brenden Mincheff,BrendenMincheff,641,642,0,Brenden Mincheff,Tweet (self-loop),[],"It's lunchtime! Let's take a look at current temps across West Texas and Southeast New Mexico.
 
#StormTracker9 #TXwx #NMwx https://t.co/fsNUgrgSsG"
1490754920429105158,Mon Feb 07 18:30:44 +0000 2022,Giselle Saenz,vivelavie_,722,425,7,NWS Brownsville,RT,['NWS Brownsville'],"RT @NWSBrownsville: New daily rainfall records across the RGV, with HRL reporting 1.18"" (previous 0.61"", 2012) and BRO reporting 1.51"" (pre…"
1490754554383802386,Mon Feb 07 18:29:17 +0000 2022,FOX 4 NEWS,FOX4,597897,719,1,Dan Henry,RT,['Dan Henry'],RT @Fox4Weather: Your current temps... #txwx #dfwwx https://t.co/vtfpPyQatR
1490754471604854786,Mon Feb 07 18:28:57 +0000 2022,Social Networks RTG,SNRTG,43181,34020,1,Crockett Haus Event Venue,RT,['Crockett Haus Event Venue'],"RT @CrockettHaus: The Vereins Kirche, built by German Settlers to Fredericksburg as a public meeting place. Now a quaint Museum, across fro…"
1490754045643997194,Mon Feb 07 18:27:16 +0000 2022,Brad Barton,BradBartonDFW,3074,362,0,Brad Barton,Tweet (self-loop),[],"#TXWX New Weather Podcast posted.  
Spoiler-alert: The weather's going to behave for awhile.  https://t.co/V9ntjHY52y https://t.co/3DdHUhcHNv"
1490753251372937506,Mon Feb 07 18:24:06 +0000 2022,Lucky Mendez,rmendez1,1434,5003,7,NWS Brownsville,RT,['NWS Brownsville'],"RT @NWSBrownsville: New daily rainfall records across the RGV, with HRL reporting 1.18"" (previous 0.61"", 2012) and BRO reporting 1.51"" (pre…"
1490753151602991104,Mon Feb 07 18:23:42 +0000 2022,Texas Storm Chasers,TxStormChasers,265932,90309,7,NWS Brownsville,RT,['NWS Brownsville'],"RT @NWSBrownsville: New daily rainfall records across the RGV, with HRL reporting 1.18"" (previous 0.61"", 2012) and BRO reporting 1.51"" (pre…"
1490752923684507650,Mon Feb 07 18:22:48 +0000 2022,NWS Brownsville,NWSBrownsville,16428,1546,7,NWS Brownsville,Tweet (self-loop),[],"New daily rainfall records across the RGV, with HRL reporting 1.18"" (previous 0.61"", 2012) and BRO reporting 1.51"" (previous 1.14"", 2018). MFE has tied the record of 0.64"" set in 2012. 

At the office, we're at 1.44"" since midnight. 

How much rain did you get today? #RGVwx #txwx https://t.co/gFsWJrqtfn"
1490752634940235777,Mon Feb 07 18:21:39 +0000 2022,Julie Phillipson,wx_jules,220,308,1,NWS Midland,RT,['NWS Midland'],RT @NWSMidland: January featured below normal avg temperatures thanks to the passage of several cold fronts. Some wintry precipitation did…
1490752375916834824,Mon Feb 07 18:20:37 +0000 2022,Chandlor Jordan,TheWxChannelor,356,304,1,Chandlor Jordan,Tweet (self-loop),"['KYTX CBS19 Weather', 'KYTX CBS19']","Even though it'll be cooler this afternoon, a nice warm up is on the way. We'll be close to 70° on Friday! 

#TXwx @KYTXWEATHER @kytxcbs19 https://t.co/x9wzp9Lse2"
1490752230366097410,Mon Feb 07 18:20:03 +0000 2022,Joe DeCarlo WX,joedecarloWX,613,545,0,Joe DeCarlo WX,Tweet (self-loop),[],"It’s a beautiful day here in South Texas and that will be the case for much of this week! Expect mostly sunny skies with highs in the mid 60s to low 70s through Friday! Cool morning lows mainly in the 40s. 

#txwx https://t.co/FznSeWwOG4"
1490750543668682755,Mon Feb 07 18:13:21 +0000 2022,Meteorologist Jen Myers,JenMyersWeather,7891,267,1,Oncor,RT,['Oncor'],RT @oncor: A look at your #OncorWeatherCurrent workweek forecast shows a warmer and quieter pattern across our service territory. Meteorolo…
1490750385644085249,Mon Feb 07 18:12:43 +0000 2022,Phil Martinez,Philup2212,410,687,1,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: No big cold snaps are on the horizon. After today’s rain in the Rio Grande Valley, we look to stay mostly warm and dry…"
1490749154120851458,Mon Feb 07 18:07:49 +0000 2022,Zack Shields FOX 7,zackshieldsFOX7,8827,313,2,Zack Shields FOX 7,Tweet (self-loop),[],A great week to get your car washed with no rain in sight. #goodcarwashweather #FOX7Austin #atxwx #txwx #dryspell https://t.co/StqNR9A40L
1490748051748790272,Mon Feb 07 18:03:26 +0000 2022,NWS Amarillo,NWSAmarillo,31294,151,1,NWS Amarillo,Tweet (self-loop),[],"Here is the 5 day outlook starting Wednesday. We have mostly above normal temperatures and dry conditions. However, we are watching Saturday as things may trend towards better precipitation chances. Stay tuned. #phwx #OKwx #TXwx https://t.co/7OBN3el2Br"
1490748022992605184,Mon Feb 07 18:03:20 +0000 2022,Texas Storm Chasers,TxStormChasers,265932,90309,1,Texas Storm Chasers,Tweet (self-loop),[],"No big cold snaps are on the horizon. After today’s rain in the Rio Grande Valley, we look to stay mostly warm and dry for the next week. Wildland fire danger will start increasing - and with the added complexity of muddy/soft soils. #txwx"
1490747995217969154,Mon Feb 07 18:03:13 +0000 2022,NWS Midland,NWSMidland,11814,153,1,NWS Midland,Tweet (self-loop),[],"January featured below normal avg temperatures thanks to the passage of several cold fronts. Some wintry precipitation did occur at the beginning and near the end of the month, but accumulations were light and did not provide any improvement to our drought. #txwx #nmwx https://t.co/JSb2AQ0pwe"
1490747982513426440,Mon Feb 07 18:03:10 +0000 2022,Dan Henry,Fox4Weather,27719,143,1,Dan Henry,Tweet (self-loop),[],Your current temps... #txwx #dfwwx https://t.co/vtfpPyQatR
1490747471751962631,Mon Feb 07 18:01:08 +0000 2022,Crockett Haus Event Venue,CrockettHaus,142,429,1,Crockett Haus Event Venue,Tweet (self-loop),['FredericksburgTX'],"The Vereins Kirche, built by German Settlers to Fredericksburg as a public meeting place. Now a quaint Museum, across from Crockett Haus on the historic Marktplatz . 

Cool stuff inside!

#springbreak #ATx #txlege #SNRTG #AI #txwx #bride @visitfredtx #TAMU
https://t.co/FBJzLOhgr1"
1490747394656546825,Mon Feb 07 18:00:50 +0000 2022,Marina Neuman,MarinaENeuman,1645,218,0,Marina Neuman,Tweet (self-loop),['KENS 5'],Here's a look at your three day forecast across South Texas! #TXWX @kens5 https://t.co/NrMLFxLR16
1490747195263524865,Mon Feb 07 18:00:02 +0000 2022,Johnny Kelly,stormchaser4850,21547,2547,1,Johnny Kelly,Tweet (self-loop),['KLBK News'],"#Lubbock #Texas (#TXwx) installing 45 #tornado sirens across the city.

(@KLBKNews)-TV: “You can’t guarantee that cellphone networks will always work, you can’t guarantee that the Wireless Emergency Alerts always work""
https://t.co/YPc8ktVrvS https://t.co/dcM51dFfj6 https://t.co/ai4QYbtom9"
1490747192478474242,Mon Feb 07 18:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 12:00 PM Temp= 54.7°F Wind= 5.4mph NW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1490747191379599373,Mon Feb 07 18:00:01 +0000 2022,John Stasulli,JohnStasulli,233,264,0,John Stasulli,Tweet (self-loop),[],"Good afternoon Killeen! It is currently 12:00PM with a temp of 55.8°F, Hum 45﹪, Winds from the E at 4.0 to 6.9mph, Rain 0.00in and Baro 29.68inHg #txwx #ctxwx #ctxrunning"
1490747188523290626,Mon Feb 07 18:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],12:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/igLMWjednv
1490743268258287617,Mon Feb 07 17:44:26 +0000 2022,FOX 4 NEWS,FOX4,597897,719,1,Dan Henry,RT,['Dan Henry'],RT @Fox4Weather: Here's what's going on outside and the forecast for the rest of your day! #fox4weather #txwx https://t.co/gNl7znkdxp
1490741845000871943,Mon Feb 07 17:38:47 +0000 2022,Oncor,oncor,37617,5821,1,Oncor,Tweet (self-loop),['Meteorologist Jen Myers'],A look at your #OncorWeatherCurrent workweek forecast shows a warmer and quieter pattern across our service territory. Meteorologist @JenMyersWeather says there's a cold front late Friday into Saturday that will bring winds and slightly cooler temps. #TXWX #DFWWX https://t.co/KyuE74btgf
1490738781938499589,Mon Feb 07 17:26:36 +0000 2022,John Krapf,prsjohnkrapf,394,506,3,Amber Nowaski,RT,['Amber Nowaski'],RT @AmberN_WX: Brine and sand got your car looking a little dingy? Great news! We have sunshine all this week with temperatures mostly abov…
1490737755080568838,Mon Feb 07 17:22:32 +0000 2022,Mike Landess,MikeLandess,2372,1637,1,Doc Deason,RT,['Doc Deason'],"RT @docdeason: Not 'quite' the excitement that we had this time last week. And, while I'm always sad to see any Winter precip melt, I am lo…"
1490736164105564169,Mon Feb 07 17:16:12 +0000 2022,Danielle Straus,daniellestraus,602,2948,13,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: Above normal temperatures will return this week. The warmest day is expected to occur on Friday, with high temperatures i…"
1490734691233763332,Mon Feb 07 17:10:21 +0000 2022,KTEN Weather,KTENweather,859,53,3,Amber Nowaski,RT,['Amber Nowaski'],RT @AmberN_WX: Brine and sand got your car looking a little dingy? Great news! We have sunshine all this week with temperatures mostly abov…
1490734691154079749,Mon Feb 07 17:10:21 +0000 2022,KTEN News,KTENnews,9500,160,3,Amber Nowaski,RT,['Amber Nowaski'],RT @AmberN_WX: Brine and sand got your car looking a little dingy? Great news! We have sunshine all this week with temperatures mostly abov…
1490734680634793987,Mon Feb 07 17:10:19 +0000 2022,Amber Nowaski,AmberN_WX,1535,694,3,Amber Nowaski,Tweet (self-loop),[],Brine and sand got your car looking a little dingy? Great news! We have sunshine all this week with temperatures mostly above normal. Take advantage and get those cars clean! #okwx #txwx #texomawx https://t.co/KthrCgPK8n
1490733658701021187,Mon Feb 07 17:06:15 +0000 2022,Aaron Barker,weatherbarker,303,440,0,Aaron Barker,Tweet (self-loop),[],"After the excitement of last week, things are going to be much quieter in Houston this week weather-wise. It'll be warmer, too. #houwx #hounews #houston #houstontx #htx #txwx #wxtwitter https://t.co/J2r26VVgqC"
1490733239916503043,Mon Feb 07 17:04:35 +0000 2022,KVUE News,KVUE,230975,1188,1,Shane Hinton,RT,['Shane Hinton'],RT @MakeItRainShane: Tons of sunshine is expected this week as temperatures continue to climb. We return to the 60s tomorrow! Tune in to KV…
1490733099117907968,Mon Feb 07 17:04:01 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"11:00am Sunny/Dry, Temp 48F(H49/L34), Wind N 5-&gt;13mph, Baro 30.40in, RainToday 0.00in, Hum 48% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1490733009921888264,Mon Feb 07 17:03:40 +0000 2022,Shane Hinton,MakeItRainShane,3645,364,1,Shane Hinton,Tweet (self-loop),[],Tons of sunshine is expected this week as temperatures continue to climb. We return to the 60s tomorrow! Tune in to KVUE Midday right now for a look at how much we'll warm up by the end of the workweek. #atxwx #txwx https://t.co/3K4G1BDf8R
1490732943429578752,Mon Feb 07 17:03:24 +0000 2022,Mary Wasson,Mary_Wasson,3750,2475,0,Mary Wasson,Tweet (self-loop),[],We are finally thawing out across #Texas today!  The next few days will come with lots of sunshine and temperatures close to 70 late week. #txwinter #txwx https://t.co/KZR9KuRtvr
1490732828446932994,Mon Feb 07 17:02:57 +0000 2022,Dan Henry,Fox4Weather,27719,143,1,Dan Henry,Tweet (self-loop),[],Here's what's going on outside and the forecast for the rest of your day! #fox4weather #txwx https://t.co/gNl7znkdxp
1490732095118917636,Mon Feb 07 17:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 11:00 AM Temp= 50.5°F Wind= 3.1mph N Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1490732091578929160,Mon Feb 07 17:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],11:00 AM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/nGtj9n941Y
1490726426621927425,Mon Feb 07 16:37:31 +0000 2022,Symone Thomas,symonethomaswx,977,792,0,Symone Thomas,Tweet (self-loop),[],"After an eventful winter storm, Mother Nature has blessed us with ""quiet"" weather for the week ahead. There will be a weak cold front come through by mid week, but the impacts are low. #TXwx #FOXWTX https://t.co/tZ169Z9GDj"
1490726369902346249,Mon Feb 07 16:37:17 +0000 2022,FOX West Texas,FOXWestTexas,2721,612,0,FOX West Texas,Tweet (self-loop),[],"After an eventful winter storm, Mother Nature has blessed us with ""quiet"" weather for the week ahead. There will be a weak cold front come through by mid week, but the impacts are low. #TXwx #FOXWTX https://t.co/COSAlo8TZF"
1490725954913808389,Mon Feb 07 16:35:38 +0000 2022,Symone Thomas,symonethomaswx,977,792,0,Symone Thomas,Tweet (self-loop),[],The lack of cloud cover will help us dip as far low as the mid 20s tonight. The average low for this time of year is in the mid 30s. #TXwx #FOXWTX https://t.co/Hz9cnUSryE
1490725868582408202,Mon Feb 07 16:35:18 +0000 2022,FOX West Texas,FOXWestTexas,2721,612,0,FOX West Texas,Tweet (self-loop),[],The lack of cloud cover will help us dip as far low as the mid 20s tonight. The average low for this time of year is in the mid 30s. #TXwx #FOXWTX https://t.co/ZMHR8wKKR5
1490725416759443464,Mon Feb 07 16:33:30 +0000 2022,Symone Thomas,symonethomaswx,977,792,0,Symone Thomas,Tweet (self-loop),[],Happy Monday! West Texas will see a cooler-than-average start to the week with sunny/mostly sunny skies. #TXwx #FOXWTX https://t.co/Jb7NNXHyL3
1490725364355813379,Mon Feb 07 16:33:17 +0000 2022,FOX West Texas,FOXWestTexas,2721,612,0,FOX West Texas,Tweet (self-loop),[],Happy Monday! West Texas will see a cooler-than-average start to the week with sunny/mostly sunny skies. #TXwx #FOXWTX https://t.co/E0DXH5IxJs
1490724366870462465,Mon Feb 07 16:29:20 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],Monday's National Forecast Maps - https://t.co/BwyfVchozM  #dfwwx #txwx https://t.co/wrnqKV87rD
1490724184229650441,Mon Feb 07 16:28:36 +0000 2022,K5OUN,K5OUN,595,456,13,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Today will be a few degrees cooler than yesterday with high temperatures in the low to mid 50s. Another chilly night is e…
1490724130248966146,Mon Feb 07 16:28:23 +0000 2022,K5OUN,K5OUN,595,456,13,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: Above normal temperatures will return this week. The warmest day is expected to occur on Friday, with high temperatures i…"
1490723324825149441,Mon Feb 07 16:25:11 +0000 2022,Chris Crepon,CreponChris,261,845,0,Chris Crepon,Tweet (self-loop),[],"Back to #severe weather #svrwx: On the latest Euro (00z, 12z out within a few hours) on the very last frame, SBCAPE can be seen increasing in response to a s/w trough aloft. Dew point anom shown at the same time. This could begin in ArkLaTex and progress downstream #lawx  #txwx https://t.co/zCKrfl8rNF"
1490722498995884036,Mon Feb 07 16:21:54 +0000 2022,CHARLES SCHLOTT,WXBEE1,321,1800,13,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: Above normal temperatures will return this week. The warmest day is expected to occur on Friday, with high temperatures i…"
1490721645824249858,Mon Feb 07 16:18:31 +0000 2022,A xxx A,oma_oma_1,439,1265,3,NWS Brownsville,RT,['NWS Brownsville'],RT @NWSBrownsville: 8:50 AM | KBRO Doppler radar shows steady light-moderate rain continuing to fall across Cameron and southern Willacy co…
1490717897093787653,Mon Feb 07 16:03:37 +0000 2022,Port Aransas Explorer,PortAransasTex,4561,487,0,Port Aransas Explorer,Tweet (self-loop),[],AM Light Rain today in #PortAransas. High 59F • Low 45F. #portaransastex #weather #txwx
1490717001081364482,Mon Feb 07 16:00:03 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 10:00 AM Temp= 46.9°F Wind= 3.1mph NW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1490716991832870915,Mon Feb 07 16:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],10:00 AM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/ru1glajBSK
1490715301356449795,Mon Feb 07 15:53:18 +0000 2022,🌨𝙎𝙪𝙥𝙚𝙧𝘾𝙚𝙡𝙡𝙨 𝘾𝙝𝙞𝙥𝙨_𝙒𝙭🌨 𝑊.𝒪.𝐸,ChipsOxygen,323,560,13,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: Above normal temperatures will return this week. The warmest day is expected to occur on Friday, with high temperatures i…"
1490713953458180096,Mon Feb 07 15:47:57 +0000 2022,Zack Shields FOX 7,zackshieldsFOX7,8827,313,1,Zack Shields FOX 7,Tweet (self-loop),[],The blue sky looks so inviting! If you are heading out though you may need a light jacket. #winterchill #bluesky #FOX7Austin #GoodDayAustin #atxwx #txwx https://t.co/wbiCKoCwkl
1490713526889029638,Mon Feb 07 15:46:15 +0000 2022,Chris Ramirez Local 23 News,ChrisRamirezWx,1257,1182,0,Chris Ramirez Local 23 News,Tweet (self-loop),[],"Rain has ended for the upper valley from Weslaco to McAllen/Edinburg, but moderate to heavy showers still in the picture for the lower valley from Harlingen to South Padre Island as of 9:45 am. #RGVwx #TXwx #RGV https://t.co/gZJDYrj3U3"
1490709578710933508,Mon Feb 07 15:30:34 +0000 2022,Sarah Saiz,sarahsaiz1,1168,1743,1,John Honoré,RT,['John Honoré'],RT @JohnHonore: Visible satellite imagery this morning shows that there is still some patchy snow on the ground in the northern Big Country…
1490709114376232961,Mon Feb 07 15:28:43 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],Monday's Southern Plains Travel Map - https://t.co/63BI0HDKws  #dfwwx #txwx https://t.co/2TkUZmw7XL
1490709087906054147,Mon Feb 07 15:28:37 +0000 2022,John Honoré,JohnHonore,2335,1280,1,John Honoré,Tweet (self-loop),[],Visible satellite imagery this morning shows that there is still some patchy snow on the ground in the northern Big Country and the northern Mountains from last week's storm. #TXwx https://t.co/OMgwp0UIvL
1490708720837345281,Mon Feb 07 15:27:09 +0000 2022,Texas Storm Chasers,TxStormChasers,265932,90309,3,NWS Brownsville,RT,['NWS Brownsville'],RT @NWSBrownsville: 8:50 AM | KBRO Doppler radar shows steady light-moderate rain continuing to fall across Cameron and southern Willacy co…
1490707557572304898,Mon Feb 07 15:22:32 +0000 2022,Txrnado • 15.3k ,TxrnadoMyles,15303,9907,15,Aaron Rigsby,RT,['Aaron Rigsby'],"RT @AaronRigsbyOSC: Throwback to the first supercell I ever documented in the plains. 4/11/12 near Borger, TX as a nearly stationary superc…"
1490706727867715587,Mon Feb 07 15:19:14 +0000 2022,OutcastNine,OutcastNine,839,3886,5,Storm Chaser Houston,RT,"['Storm Chaser Houston', 'KHOU 11 News Houston']","RT @PastorJaimeG: Valero refinery in SE #Houston flair up developed thick, black smoke and was causing concern among residents @KHOU @KimCa…"
1490704181426110470,Mon Feb 07 15:09:07 +0000 2022,Buffalo Bayou Partnership,buffalobayou,9675,843,3,Caroline Brown,RT,"['Caroline Brown', 'KPRC 2 Houston']",RT @KPRC2Caroline: It’s a perfect day for fetch at Buffalo Bayou Park! Stormy’s loving playing water fetch #Houston #TXwx @KPRC2 https://t.…
1490702900254887939,Mon Feb 07 15:04:01 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"9:00am Sunny/Dry, Temp 41F(H41/L34), Wind N 5-&gt;12mph, Baro 30.39in, RainToday 0.00in, Hum 69% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1490702623229595654,Mon Feb 07 15:02:55 +0000 2022,Dan Henry,Fox4Weather,27719,143,0,Dan Henry,Tweet (self-loop),[],Currently across the region... #fox4weather #txwx https://t.co/oirfWxZ4KN
1490701890719473669,Mon Feb 07 15:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],09:00 AM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/q2Kd6iFw7F
1490701890094567424,Mon Feb 07 15:00:01 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 09:00 AM Temp= 43.5°F Wind= 0.7mph NW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
